channel=0
7388701,60
7388746,48
7388805,63
7388819,66
7388898,51
7388991,60
7389047,54
7389075,63
7389235,51
7389303,57
7389404,54
7389604,51
7389643,63
7389793,54
7389901,60
7389991,51
7390010,63
7390161,54
7390174,60
7390315,63
7390374,48
7390554,60
7390600,63
7390622,54
7390680,51
7390844,60
7390871,54
7390900,63
7391106,51
7391246,56
7391283,54
7391460,48
7391478,63
7391671,51
7391765,60
7391792,54
7391892,63
7392004,51
7392084,60
7392130,54
7392190,63
7392345,51
7392410,60
7392470,54
7392516,63
7392723,60
7392756,48
7392810,63
7392952,51
7393025,60
7393041,54
7393296,48
7393348,57
7393514,51
7393645,63
7393699,54
7393884,60
7393928,48
7394023,63
7394051,51
7394150,54
7394217,60
7394345,63
7394355,48
7394540,51
7394546,60
7394608,54
7394644,63
7394814,48
7394928,60
7394945,59
7394977,54
7395008,63
7395266,48
7395287,51
7395936,43
7396036,55
7396038,63
7396055,60
7396901,63
7396913,53
7397104,65
7397268,63
7397407,65
7397469,60
7397559,63
7397727,65
7397889,63
7398023,65
7398180,53
7398189,63
7398331,65
7398492,63
7398672,65
7398830,63
7399008,65
7399155,63
7399337,65
7399522,63
7399693,65
7399871,63
7400050,65
7400210,63
7400359,65
7400464,56
7400531,63
7400675,65
7400747,53
7400851,63
7400925,56
7401049,65
7401114,53
7401191,63
7401256,56
7401397,65
7401430,53
7401555,63
7401583,56
7401721,65
7401759,53
7401883,63
7401949,56
7402054,65
7402101,53
7402194,63
7402265,56
7402363,65
7402440,53
7402509,63
7402584,56
7402641,65
7402753,53
7402809,63
7402895,56
7402981,65
7403073,53
7403182,63
7403262,56
7403349,65
7403432,53
7403542,63
7403581,56
7403710,65
7403830,50
7403854,63
7404205,59
7404313,62
7404760,55
7404831,63
7404968,53
7405084,62
7405131,55
7405261,63
7405329,53
7405434,62
7405485,55
7405592,63
7405676,53
7405751,62
7405847,55
7405908,63
7406038,53
7406072,59
7406113,62
7406194,55
7406241,63
7406243,66
7406396,59
7406414,50
7406453,62
7406549,63
7406718,55
7406720,59
7406754,62
7406876,63
7406970,53
7407057,59
7407086,62
7407215,63
7407233,55
7407375,59
7407425,62
7407444,50
7407551,63
7407594,66
7407676,55
7407716,59
7407772,62
7407936,63
7407939,50
7407940,66
7407944,64
7408061,59
7408091,62
7408167,53
7408256,63
7408306,66
7408419,50
7408421,59
7408467,62
7408618,63
7408637,66
7408684,53
7408787,59
7408839,62
7408957,47
7408980,63
7409027,66
7409170,59
7409204,62
7409213,50
7409387,63
7409474,66
7409477,47
7409643,59
7409667,62
7409740,50
7409894,63
7410005,47
7410191,62
7410193,59
7410264,50
7410488,63
7410533,64
7410542,47
7410554,66
7410776,62
7410790,59
7410795,50
7411060,63
7411090,47
7411353,50
7411368,59
7411369,62
7411623,47
7411643,63
7411920,44
7411933,59
7411936,62
7412188,32
7412190,63
7412493,59
7412522,47
7412797,44
7412799,62
7413065,63
7413087,32
7413372,59
7413374,44
7413376,62
7413679,41
7413682,63
7413982,38
7413988,59
7414003,62
7414285,63
7414290,43
7414613,59
7414619,62
7414639,38
7414924,35
7414947,63
7415286,38
7415301,59
7415314,62
7415625,31
7415652,63
7416052,43
7416057,59
7416062,62
7416543,63
7416548,38
7417101,35
7417107,62
7417119,59
7417880,31
7417882,67
channel=0
7420173,29
7420175,41
7420259,89
7420266,77
7420271,85
7420272,80
7422171,65
7422189,61
7422190,56
7422195,53
7423281,87
7423304,75
7423394,88
7424529,41
7424533,29
7424544,86
7424554,83
7424562,74
7424563,79
7424565,77
7426881,65
7426889,53
7426897,62
7426909,59
7428140,84
7428146,72
7429334,36
7429336,24
7429381,91
7429390,79
7429391,87
7429399,84
7432047,63
7432054,51
7432073,55
7432076,60
7434375,39
7434387,27
7436653,67
7436661,55
7436667,63
7436675,60
7439445,43
7439451,31
7439453,92
7439468,80
7439470,38
7439472,89
7439475,84
7439492,86
7441767,68
7441778,56
7441784,65
7441790,62
7441799,60
7442851,91
7442865,79
7444011,47
7444023,35
7444030,89
7444032,43
7444045,77
7444050,79
7444055,86
7444057,83
7446525,65
7446527,67
7446542,53
7446556,62
7446563,55
7447662,83
7447675,71
7448824,36
7448831,24
7448847,31
7448863,87
7448870,75
7448880,79
7448889,84
7451220,63
7451223,51
7451248,60
7451250,55
7453565,39
7453566,27
7453578,36
7453583,59
7453596,55
7453601,51
7455921,79
7455932,63
7455935,67
7455937,51
7455949,72
7455950,75
7455955,60
7455958,55
7457059,84
7457070,72
7458330,91
7458337,41
7458339,29
7458340,87
7458342,80
7458344,79
7458366,84
7460787,72
7460797,60
7460819,53
7460821,63
7460823,68
7460824,56
7462028,87
7462034,75
7463439,41
7463447,29
7463453,83
7463470,71
7463471,80
7463490,75
7463492,77
7463621,74
7465941,75
7465957,68
7465977,71
7465981,63
7466000,59
7467313,86
7467318,74
7468837,36
7468844,82
7468847,24
7468849,75
7468850,86
7468854,74
7468871,79
7471729,62
7471737,55
7471739,58
7474707,36
7474713,24
7474736,84
7474755,75
7474759,72
7474765,79
7477752,51
7477757,60
7477761,55
channel=0
7480015,41
7480024,29
7480133,92
7480138,80
7480147,87
7480605,53
7480610,61
7480935,65
7480945,56
7481286,68
7481294,61
7481668,65
7481669,56
7482071,61
7482088,53
7482542,43
7482551,31
7482620,83
7482627,77
7482630,71
7483098,55
7483103,62
7483415,65
7483424,59
7483743,68
7483744,62
7484101,59
7484103,65
7484498,55
7484501,62
7484974,36
7484980,24
7485080,79
7485080,87
7485080,91
7485538,51
7485543,60
7485839,63
7485845,55
7486165,68
7486172,60
7486520,55
7486521,63
7486879,60
7486882,51
7487285,36
7487292,24
7487745,51
7487752,60
7488046,63
7488056,55
7488369,67
7488381,60
7488735,55
7488743,63
7489138,60
7489139,51
7489358,84
7489368,72
7489836,42
7489844,30
7489871,84
7489873,96
7489879,29
7489905,41
7490016,84
7490404,54
7490406,63
7490752,68
7490765,60
7491096,63
7491100,72
7491489,68
7491548,60
7491571,59
7491911,63
7491912,54
7492397,41
7492402,29
7492460,96
7492463,84
7492464,92
7492474,89
7492915,62
7492926,53
7493241,68
7493261,59
7493286,62
7493628,71
7493633,95
7493648,83
7493653,89
7493658,59
7493659,62
7494002,68
7494364,62
7494383,53
7494813,40
7494817,28
7494878,94
7494886,82
7494893,91
7494897,88
7495306,52
7495311,60
7495668,67
7495687,60
7495701,58
7496030,60
7496043,70
7496408,67
7496410,58
7496812,60
7496821,52
7497208,41
7497211,29
7497272,94
7497284,82
7497287,87
7497288,84
7497696,53
7497700,60
7498008,63
7498021,56
7498406,92
7498411,68
7498417,80
7498422,87
7498424,84
7498428,60
7498791,56
7498798,63
7499205,60
7499215,53
7499675,43
7499677,31
7499699,91
7499710,86
7499711,79
7499713,84
7500235,62
7500240,55
7500619,67
7500633,60
7501035,62
7501037,72
7501455,67
7501468,60
7501836,62
7501849,55
7502325,43
7502333,31
7502403,92
7502415,84
7502417,80
7502421,86
7502819,62
7502829,55
7503121,68
7503145,60
7503523,72
7503535,65
7503914,60
7503919,68
7504306,55
7504308,62
7504786,43
7504787,31
7504873,92
7504884,80
7504888,83
7504889,86
7505337,65
7505345,56
7505697,68
7505709,62
7506046,72
7506055,65
7506428,68
7506450,62
7506880,56
7506885,65
7507398,43
7507399,31
7507438,91
7507450,79
7507451,83
7507453,86
7507922,62
7507923,55
7508293,65
7508309,59
7508746,71
7508759,62
7509221,65
7509231,59
7509785,91
7509795,79
7509825,62
7509837,55
7510447,84
7510454,42
7510456,72
7510458,75
7510460,80
7510462,30
7511676,63
7511692,54
7512228,68
7512232,60
7512641,63
7512661,72
7512960,75
7512973,68
7513202,72
7513204,80
7513418,75
7513437,84
7513653,87
7513655,80
7513849,92
7513856,84
7514056,87
7514064,96
7514262,92
7514271,99
7514459,104
7514461,96
7514666,108
7514712,99
7516809,84
7516818,72
7516820,60
7516822,68
7516824,75
7516831,63
7517888,43
7517892,31
7517894,79
7517899,67
7519869,43
7519871,84
7519873,31
7519876,72
7519882,80
7519884,75
7520666,78
7520668,54
7520674,66
7521365,43
7521366,84
7521373,31
7521375,72
7521380,80
7521382,75
7522085,77
7522087,53
7522095,65
7522705,43
7522715,31
7522717,84
7522720,72
7522728,75
7522735,80
7523314,51
7523326,63
7523330,75
7524072,43
7524075,84
7524078,31
7524090,72
7524095,75
7524097,80
7524907,74
7524913,62
7524915,50
7526042,43
7526050,31
7526056,67
7526061,55
7527377,79
7527383,67
7527390,103
7527400,91
7528190,78
7528198,66
7528200,102
7528203,90
7528656,99
7528658,75
7528660,87
7528679,63
7528973,98
7528983,86
7529002,74
7529004,62
7529246,96
7529251,72
7529254,84
7529267,60
7529486,82
7529488,94
7529490,70
7529507,58
7529701,68
7529713,92
7529722,56
7529724,80
7529926,91
7529929,67
7529938,55
7529940,79
7530146,66
7530151,90
7530154,78
7530159,54
7530379,87
7530382,75
7530384,63
7530404,51
7530601,62
7530608,50
7530613,86
7530620,74
7530835,60
7530839,48
7530844,84
7530850,72
7531064,58
7531067,82
7531069,70
7531081,46
7531288,56
7531291,80
7531292,68
7531300,44
7531513,67
7531516,79
7531520,55
7531528,43
7531745,54
7531748,66
7531750,78
7531757,42
7531979,51
7531988,75
7531990,63
7531999,39
7532212,74
7532214,62
7532216,50
7532224,38
7532442,48
7532446,36
7532455,72
7532459,60
7532695,46
7532705,70
7532708,34
7532710,58
7532952,44
7532962,68
7532965,56
7532967,32
7533256,67
7533265,55
7533269,31
7533274,43
7533611,54
7533615,42
7533618,66
7533628,30
7533672,29
7534016,63
7534018,39
7534020,51
7534023,27
7534574,62
7534576,50
7534580,26
7534582,38
7535573,36
7535583,24
7535588,60
7535592,48
7535596,51
7535605,55
channel=0
7539161,43
7539169,55
7539174,67
7539179,31
7540167,63
7540176,59
7540181,53
7540185,80
7540188,68
7540191,56
7540195,75
7540198,71
7544443,43
7544448,67
7544453,31
7544456,55
7545323,53
7545335,55
7545338,62
7545341,59
7545345,79
7545354,71
7545367,65
7545370,67
7545401,74
7548196,36
7548204,24
7548212,55
7548219,43
7548228,48
7548231,51
7550208,63
7550220,79
7550223,51
7550229,67
7550233,75
7550242,60
7550245,72
7550249,55
7557536,43
7557552,31
7557555,55
7562148,39
7562153,51
7562156,27
7567847,36
7567858,48
7567862,24
